"created_at","text","sentiment"
"2013-01-30 15:37:07","Green Weekly Triangle on $GTE,...Net Profit $ 4,333.00 (3.14%) URL ","positive"
"2013-01-30 15:38:21","$KERX Option Traders continue bullish trading in the stock buying a net 589K deltas in the first hour of trading URL ","positive"
"2013-01-30 15:45:00","like to see more volume but I'm leaning toward $CBLI off the $BPAX profit taking moving into $CBLI see what happens buystop at 1.67","positive"
"2013-01-30 15:48:56","Riding $FIRE down, lots to go","negative"
"2013-01-30 15:49:34","My hot money canary $DDD and $SSYS reversing lower...","negative"
"2013-01-30 15:51:29","$UVXY $AAPL bottom looks in - Add $FAS here #FED-Short more $UVXY acct vacuum cleaner - $GDP is OLD Sandy news - We have relief funds in now","negative"
"2013-01-30 15:57:30","$NUS should start to slide here just like $HLF, that MLM that was shut down in KY is having ramifications imo, longs getting nervous...","negative"
"2013-01-30 15:57:58","$BTU Cortos en Peabody Energy si cae bajo $25,40. Stop loss $25,76.","negative"
"2013-01-30 15:58:22","""@user: $BTU Short in Peabody Energy if goes bellow $25,40. Stop loss $25,76.""","negative"
"2013-01-30 15:58:31","""@user: $BTU Cortos en Peabody Energy si cae bajo $25,40. Stop loss $25,76.""","negative"
"2013-01-30 16:01:55","$MGAM on watchlist (no position) URL ","positive"
"2013-01-30 16:14:43","$NUGT $GDX $GDXJ Short GOLD & Miners into FOMC - $JPM notes","negative"
"2013-01-30 16:24:52","Same story, different day...Leaders lagging, Laggards Leading as $ES_F fighting off bears. $ALKS $QIHU $RYL $LEN $KORS  URL ","negative"
"2013-01-30 16:43:25","$DEPO bouncing from the 50% Fibo line & breaking out $6.70 resistance line all indicators BULLISH URL ","positive"
"2013-01-30 16:51:51","$HEB ripping up 23% now in that one .25 to .305 still holding","positive"
"2013-01-30 17:06:09","Seems $AAPL is losing strength to go higher.","negative"
"2013-01-30 17:18:53","$AAPL Added to my short","negative"
"2013-01-30 17:29:46","$LL from watch list on volume of 50% of ave full day a bit over line URL ","positive"
"2013-01-30 17:50:34","$AAPL DownTRend seem confirmed after broken the triangle...","negative"
"2013-01-30 17:58:14","You have to wonder where Fidelity Contrafund added more where they reduced their $AAPL. It sure looks like $GOOG","positive"
"2013-01-30 18:13:20","$FIO im in LONG for 24 - 28 $ untill March 2013","positive"
"2013-01-30 18:19:30","$NUGT Nice bounce off gap fill... good to reshort into $JPM move","negative"
"2013-01-30 18:25:51","$CLF if we open green here tomorrow we should see test to 40 looking to be setting up again.","positive"
"2013-01-30 18:29:05","$GOOG I expect a new 52 week highs in the coming weeks.","positive"
"2013-01-30 18:31:03","Two trades I'm eying $GOOG and $GLD.","positive"
"2013-01-30 18:33:06","$COMPQ on a mission to 52 Week Highs...With,...or Without... $AAPL. Juuuuust aaaanooootherrrrrr 1.35%. You can do it!!! $ES_F","positive"
"2013-01-30 18:41:21","$AAPL $GOOG $FB $RIMM - RIM dies to reinvent BlackBerry Z10 URL URL ","positive"
"2013-01-30 18:51:03","$bgcp nice range break in the works here.  URL ","positive"
"2013-01-30 19:57:25","$GOOG is hitting its head on the up trend line it broke I like 755 puts GOOG130201P755 at 2.60 URL ","negative"
"2013-01-30 20:13:56","$FIO huge Mar calls Volume URL LONG","positive"
"2013-01-30 20:29:15","$AAPL - fired sell signal on hourly, targets 435 area - just shorted it","negative"
"2013-01-30 20:34:22","""@user: $AAPL Ok... this action makes no sense."" >>>> Yes it make Sense : Look @ Daily Volume since 3 days ...","negative"
"2013-01-30 20:37:05","$AAPL HOW DARE THEY ONLY 38% Profit Margin on $50 BILLION/yr!! and a huge bank balance.. URL Insanity waiting for $FB@$100","positive"
"2013-01-30 20:37:31","$AAPL - stock is down 17% from the start of the year.  If you are an institution do you want this on your books at the end of the month?","negative"
"2013-01-30 20:42:05","""@user: $AAPL stop kidding yourself . there is no support around here""","negative"
"2013-01-30 20:43:10","$AAPL if AAPL closes below 455.01, i plan to swing a few puts into the next couple days...","negative"
"2013-01-30 20:47:51","""@user: $AAPL Gap down for sure tommorow""","negative"
"2013-01-30 21:12:24","Oh $QCOM, you are a thing of beauty!","positive"
"2013-01-30 21:18:23","$FIO 15.35$ I'm in, I'll ride this one a while, overdone IMHO","positive"
"2013-01-30 21:26:08","$FIO crushed 20%","negative"
"2013-01-30 21:39:34","$BYD hopefully $LVS beat will help this stuck stock move on up.","positive"
"2013-01-30 21:51:07","$CAT $100 roll and poss bearish bat URL ","positive"
"2013-01-30 22:35:38","$AAPL Sinking in after-hour.. Get Ready to gap Down  Tomorrow Morning !","negative"
"2013-01-31 00:09:10","$yhoo Blackrock increases position SC 13 G filed today. 70 million shares . 5.94%","positive"
"2013-01-31 01:07:57","Green Weekly Triangle on $PBY,....Updating URL ","negative"
"2013-01-31 02:51:08","""@user: Buffett  isn't interested in $AAPL at this valuation?"" too much profit and ""dead"" capital sitting in a bank overseas ;)","positive"
"2013-01-31 03:21:04","@user Just an opportunity to buy IMHO $BAC was 11.70 monday in pre-market","positive"
"2013-01-31 03:54:33","$AVNW Over $3.78 then $3.89 URL ","positive"
"2013-01-31 03:54:43","Has anyone shorted $KERX? What price?","negative"
"2013-01-31 03:55:02","$GV Over $2.80 URL ","positive"
"2013-01-31 03:57:34","$RF Over $7.88 URL ","positive"
"2013-01-31 04:55:21","San Diego was rocking today....$QCOM and $BOFI ...Banking and chips. Not the safe bet in 2008...","positive"
"2013-01-31 06:28:33","$KEY has been holding at support $9.07 but facing resistance at $9.50. On watch. URL ","positive"
"2013-01-31 07:26:30","$FIO Long! & Add! Q2 2013 earnings of $0.13 per share on Jan-30-2013. This beat the $0.08 consensus of the 19 analysts covering the company.","positive"
"2013-01-31 12:12:46","$FIO Turner Investments and Calamos Advisors purchases in the current quarter at 7.2M shares, 9.32% of it. Blackrock doubled position at 8%","positive"
"2013-01-31 12:18:48","$UA Q4 2012 operational cash flow $35million down from $141mil in Q42011 ..75% decline Q4 vs. Q4....","negative"
"2013-01-31 12:27:44","$UA Q4 net income $50 million and operational cash flow $35 million. Q4 2012 is OPS 70% of EPS...in Q4 2011 OPS was 440% higher than EPS","negative"
"2013-01-31 12:44:20","$UA year end accounts payable increased 43% from $100million to $143million","negative"
"2013-01-31 12:53:47","$FIO Lazard Capital upgraded Fusion-io to Buy from Neutral with a $23 price","positive"
"2013-01-31 13:03:03","A few names with a Dark Cloud Cover candle pattern: $MHO $RYL $SAFT $FLXS","negative"
"2013-01-31 13:20:31","$MCP still mining for asteroids, short update  URL ","negative"
"2013-01-31 13:24:20","A few names with a Bearish Engulfing candle pattern: $ALEX $AFG $ASFI $ATHN $BECN $TMH $GWR $FLO $MHK $IBN $CSU $AOS $BLT $AIXG $JBHT $NHI","negative"
"2013-01-31 13:28:32","@user @UKiwiS hello friend, did you see $CLSN pre-market today, untouchable situation!","negative"
"2013-01-31 13:41:23","More names with a Bearish Engulfing candle pattern:$IRBT $BECN $AYI $LHCG $MRO $RSG $MPR $REG $BMS $CERN $WIRE $LINE","negative"
"2013-01-31 13:56:56","Trade Ideas for Today URL $MS $ONXX $NVE $BGCP URL ","positive"
"2013-01-31 14:14:05","$UVXY $GS $JPM HFT PPT Window Dressing programs online","negative"
"2013-01-31 14:23:12","Published $ZNGA estimate on Estimize: +0.02 EPS and +6.09M Revs compared to Wall Street's consensus. URL ","positive"
"2013-01-31 14:49:26","$AAPL 600 lot bid in the weekly 460C at 2.73. 44 delta could temporarily push stock up or create support","positive"
"2013-01-31 14:57:13","$CAT Bullish MACD crossover.","positive"
"2013-01-31 14:57:59","I am calling on $CLSN for a Red MONTHLY Triangle open Long position at 1.65","positive"
"2013-01-31 14:58:22","$JVA 7.25 $TZOO 21.50 $IDCC 43.35 $CLF 37 $BTU 25 looking good here","positive"
"2013-01-31 15:42:31","the man who got me in $UA at $47 ""@user: $UA  Nice bounce off of support, after a 25% decline!  URL ","positive"
"2013-01-31 16:17:28","$AAPL break of 453.63 should see retest of 435 lows and lower fairly soon thereafter.","negative"
"2013-01-31 16:27:06","$NFLX Netflix, Inc. (NFLX) Increased Debt Causes Concern [REPORT] URL ","negative"
"2013-01-31 17:12:53","$VIX rising, Leaders lagging & reversing on vol, laggards leading, speculative names climaxing. Don't ignore warnings. $DDD $SODA $RYL $FB","negative"
"2013-01-31 17:18:33","$CBMX B/O smart money coming in this afternoon looking for a push to 200day this low float could 6 by the end of wk little resistance there","positive"
"2013-01-31 17:25:54","""@user: Apple $AAPL Is it Time to Reconsider a Stock Split? URL 10:1 would solve this problem FOREVER!","positive"
"2013-01-31 17:29:31","Four Bearish Canaries In the Bullish Coal Mine URL $AAPL $TRIP $KORS $SPY","negative"
"2013-01-31 17:40:49","$AAPL -- @ mac world maybe TC will anounce the i-time-machine... boom we are all rich again!","positive"
"2013-01-31 17:41:19","$K: Long @ 53.69. Trailing Stop @ 53.24 from 3 prior Stops of 52.16, 51.25 and 51.05 - URL ","positive"
"2013-01-31 17:45:46","$fnsr great intraday look..","positive"
"2013-01-31 17:55:37","$PCLN Just trying to keep it simple and potentially capture the primary trend. URL ","positive"
"2013-01-31 17:55:56","$PM 1H. hold 2/3 til close monday PM (21 bars) and 3PM on wednesday (34 bars) for the balance. URL ","positive"
"2013-01-31 17:56:01","""@user: $AN AutoNation Stoploss in $47.46, after beating $47.90""","positive"
"2013-01-31 18:09:12","$LVS is breaking out !! URL ","positive"
"2013-01-31 18:14:35","i'd short $AAPL right here if I wanted to put more positions on. (455.51)","negative"
"2013-01-31 18:30:43","$APOL - Short setup off the 50DMA in a weak group. Downside $15.50 initially. URL ","negative"
"2013-01-31 18:33:09","$KSS has been on a nice uptrend since bottoming out in early January.  Picked up some for my roth around 43.50. Slow mover but 50 possible.","positive"
"2013-01-31 19:00:09","$TIVO BUY!  Price action? Check - breaking out above $12.95. Volume?  Check, 2x avg.","positive"
"2013-01-31 19:05:50","$ALTR Declining growth & margins. Head & Shoulders setup. PE contraction Downside Price Target $25. URL ","negative"
"2013-01-31 19:19:23","$AMZN Looks like the stock has topped out for now. Today is another distribution day. URL ","negative"
"2013-01-31 19:24:28","A Did you Know.... $YHOO is down 1.5% for month of January","positive"
"2013-01-31 19:29:55","The second best Steve...Steve Wynn on tap today  - after the bell - and netsuite (enterprise) URL $N $WYNN","positive"
"2013-01-31 19:30:47","Gap backfill in $FIRE?","negative"
"2013-01-31 19:39:20","$NFLX Keep in mind that 500 lot offered in the 150P at 7.75. Stock was at 163.70 when he offered now at 167 Look for him if stock goes dwn","positive"
"2013-01-31 19:39:31","$ASGN from the watch list is at the line on volume of 81% of ave full day  URL ","positive"
"2013-01-31 19:54:32","$OCZ pleasantly surprised that FIO results did not affect this one more.  Shook me out of 1/2 my position, but still bullish","positive"
"2013-01-31 19:56:33","@user Not yet sir... The jury is still out on $ARNA. $CLSN is plain old fraud!!!","positive"
"2013-01-31 20:39:30","$AMZN I am riding the remaining positions with stop  above 290. Looks like the chickens are coming home to roost.","negative"
"2013-01-31 20:40:09","$yhoo Business Insider post about $yhoo out this afternoon. would be beautiful if $aapl met with Marissa","positive"
"2013-01-31 21:23:35","$GV of new buys this was the largest % gainer today - also was a fav as it was a pullback reversal URL ","positive"
"2013-01-31 21:58:34","@user Tried to buy a Range Rover and got frustrated. Very Long $EBAY","positive"
"2013-01-31 23:53:32","$WYNN Raises Dividend from $0.50 to $1/Share"" >> CC was quite bullish on all fronts & analysts seen enthused","positive"
"2013-01-31 23:57:23","$TPX my move is in play - motion to 35 then 33 and will cover","negative"
"2013-01-31 23:58:17","$CREE this is about to tip over the edge and go over the falls target 39","negative"
"2013-02-01 00:16:32","@user Lots of ppl r making the move to Samsung, I was going to $EWY as $AAPL started reducing ipad screen size & calling them new models.","negative"
"2013-02-01 00:19:34","Watching $ALU $DMND for low entry points. $ALU replaced $CSCO with the State of California, UC and CSU contracts. May see some pops later on","positive"
"2013-02-01 00:28:58","@user Class action against $DELL may be the reason. Search: Mohan, et al. v Dell Inc Case for details.","negative"
"2013-02-01 00:37:51","$IACI short setup, bear flag up into neckline from last week URL ","negative"
"2013-02-01 00:41:13","Green Weekly Triangle on $SHOR,....Updating and Scaling Down URL ","negative"
"2013-02-01 00:56:43","Market Wrap Video + Additions to Watch List URL including: $BYD $INFN $JNPR $LSE $TGH $UHS","positive"
"2013-02-01 01:16:11","Video Analysis of our 16% 3 day trade by shorting $AMZN URL ","negative"
"2013-02-01 01:39:40","What are you thinking on a $GOOG entry? A close above $765 or $776 ?","positive"
"2013-02-01 02:57:55","zzzactly ""@user: Watch as China has grown to become Apple's second-biggest market: URL $AAPL (long)","positive"
"2013-02-01 03:02:09","ESPN 30 and 30 is magical.  Serious family entertainment.  The future of content and TV and web is so bright mixed well $DIS","positive"
"2013-02-01 03:07:01","wow TV is underrated and underloved....looking at stock prices I am sick that I missed this hate trade in 2009 .. $CBS $DIS","positive"
